Frequency (Hz)	Level (dB)
367.410278	-64.274956
368.083191	-63.862598
368.756104	-63.747494
369.429016	-63.245560
370.101929	-64.060394
370.774841	-64.125786
371.447754	-63.482254
372.120667	-65.395859
372.793579	-64.888626
373.466492	-63.615677
374.139404	-64.243454
374.812317	-64.002029
375.485229	-62.973999
376.158142	-63.041294
376.831055	-63.432056
377.503967	-63.778584
378.176880	-64.445076
378.849792	-63.863617
379.522705	-63.646549
380.195618	-63.235458
380.868530	-63.860073
381.541443	-64.937363
382.214355	-64.368958
382.887268	-63.834137
383.560181	-62.603100
384.233093	-63.084286
384.906006	-64.294571
385.578918	-65.046944
386.251831	-63.574352
386.924744	-63.101105
387.597656	-62.631939
388.270569	-63.414871
388.943481	-64.015106
389.616394	-62.472088
390.289307	-61.261230
390.962219	-61.954643
391.635132	-62.292725
392.308044	-62.399830
392.980957	-60.973492
393.653870	-61.200314
394.326782	-62.390678
394.999695	-61.789249
395.672607	-61.731770
396.345520	-61.863583
397.018433	-61.273773
397.691345	-62.111206
398.364258	-62.452019
399.037170	-63.917732
399.710083	-62.417488
400.382996	-61.325401
401.055908	-61.462570
401.728821	-58.661102
402.401733	-58.389503
403.074646	-60.012611
403.747559	-60.437630
404.420471	-59.221275
405.093384	-58.812077
405.766296	-58.418232
406.439209	-58.106304
407.112122	-56.765198
407.785034	-57.760921
408.457947	-58.147453
409.130859	-57.426632
409.803772	-57.788628
410.476685	-58.439629
411.149597	-57.680698
411.822510	-56.049591
412.495422	-56.447853
413.168335	-56.437538
413.841248	-54.212349
414.514160	-54.020508
415.187073	-55.008846
415.859985	-54.408367
416.532898	-54.085480
417.205811	-54.036293
417.878723	-53.912300
418.551636	-53.143147
419.224548	-54.066544
419.897461	-54.535770
420.570374	-54.275902
421.243286	-54.351875
421.916199	-53.680431
422.589111	-54.859467
423.262024	-56.007915
423.934937	-53.973804
424.607849	-53.033104
425.280762	-52.739929
425.953674	-54.033554
426.626587	-53.153072
427.299500	-52.778057
427.972412	-53.810741
428.645325	-55.140129
429.318237	-56.606163
429.991150	-54.521236
430.664062	-53.263184
431.336975	-54.585281
432.009888	-54.732380
432.682800	-54.002712
433.355713	-53.248020
434.028625	-53.144180
434.701538	-53.239090
435.374451	-52.949959
436.047363	-53.208382
436.720276	-54.158562
437.393188	-52.898075
438.066101	-53.007885
438.739014	-53.801876
439.411926	-53.793282
440.084839	-53.001427
440.757751	-53.170959
441.430664	-54.238125
442.103577	-54.181629
442.776489	-53.803406
443.449402	-54.675457
444.122314	-54.255749
444.795227	-54.796398
445.468140	-56.696529
446.141052	-56.774673
446.813965	-56.843681
447.486877	-54.449955
448.159790	-55.158298
448.832703	-57.503895
449.505615	-56.222420
450.178528	-57.501968
450.851440	-59.542629
451.524353	-57.454506
452.197266	-58.165695
452.870178	-59.285927
453.543091	-59.558296
454.216003	-59.498188
454.888916	-58.246201
455.561829	-57.828281
456.234741	-59.694538
456.907654	-61.716019
457.580566	-60.923271
458.253479	-59.170982
458.926392	-60.248859
459.599304	-61.469765
460.272217	-60.074787
460.945129	-60.564915
461.618042	-61.136444
462.290955	-61.370865
462.963867	-61.931335
463.636780	-62.169834
464.309692	-60.743073
464.982605	-61.337513
465.655518	-62.522705
466.328430	-61.052044
467.001343	-60.884575
467.674255	-61.955784
468.347168	-62.994404
469.020081	-61.317459
469.692993	-60.671329
470.365906	-62.256077
471.038818	-63.702854
471.711731	-63.655670
472.384644	-62.961781
473.057556	-63.782932
473.730469	-64.263443
474.403381	-65.592979
475.076294	-64.983803
475.749207	-64.862686
476.422119	-65.159904
477.095032	-64.198921
477.767944	-64.644394
478.440857	-63.374992
479.113770	-63.934219
479.786682	-64.862892
480.459595	-65.210457
481.132507	-64.607674
481.805420	-64.598511
482.478333	-64.784912
483.151245	-64.459724
483.824158	-65.490074
484.497070	-66.021698
485.169983	-65.582123
485.842896	-64.815331
486.515808	-65.007553
487.188721	-65.202286
487.861633	-65.633453
488.534546	-65.955734
489.207458	-65.187790
489.880371	-65.312035
490.553284	-65.962273
491.226196	-66.177826
491.899109	-65.734398
492.572021	-65.636612
493.244934	-64.725479
493.917847	-64.371864
494.590759	-65.991051
495.263672	-66.251633
495.936584	-66.574509
496.609497	-66.080513
497.282410	-66.070183
497.955322	-66.202202
498.628235	-65.959801
499.301147	-66.433075
499.974060	-66.458412
500.646973	-66.191666
501.319885	-65.863823
501.992798	-65.906067
502.665710	-64.647125
503.338623	-66.136322
504.011536	-65.066017
504.684448	-65.108147
505.357361	-65.782600
506.030273	-64.705437
506.703186	-65.972900
507.376099	-65.789101
508.049011	-65.388298
508.721924	-65.788437
509.394836	-66.049049
510.067749	-65.442635
510.740662	-65.148834
511.413574	-64.989449
512.086487	-65.308098
512.759399	-66.629684
513.432312	-65.788116
514.105225	-65.577126
514.778137	-65.753738
515.451050	-65.273163
516.123962	-64.730911
516.796875	-65.919334
517.469788	-66.615654
518.142700	-66.000954
518.815613	-65.670151
519.488525	-65.671547
520.161438	-65.023308
520.834351	-65.608849
521.507263	-65.911789
522.180176	-65.051003
522.853088	-65.109749
523.526001	-64.653610
524.198914	-65.456306
524.871826	-65.991714
525.544739	-64.251190
526.217651	-63.956844
526.890564	-63.541168
527.563477	-63.907223
528.236389	-64.832397
528.909302	-64.304321
529.582214	-63.065865
530.255127	-63.338062
530.928040	-62.204624
531.600952	-62.390945
532.273865	-63.189297
532.946777	-62.821812
533.619690	-63.741310
534.292603	-62.880936
534.965515	-62.644321
535.638428	-63.557205
536.311340	-62.660984
536.984253	-61.474907
537.657166	-61.577847
538.330078	-62.139462
539.002991	-62.038296
539.675903	-61.565735
540.348816	-61.694862
541.021729	-62.243828
541.694641	-60.487694
542.367554	-60.616928
543.040466	-60.549385
543.713379	-61.949135
544.386292	-60.137314
545.059204	-59.306576
545.732117	-58.985443
546.405029	-58.876244
547.077942	-58.901955
547.750854	-58.296085
548.423767	-57.775021
549.096680	-56.741325
549.769592	-57.328796
550.442505	-59.200474
551.115417	-56.830986
551.788330	-55.650471
552.461243	-55.265438
553.134155	-56.483440
553.807068	-56.468346
554.479980	-56.742420
555.152893	-56.004894
555.825806	-55.406994
556.498718	-56.199780
