Frequency (Hz)	Level (dB)
513.432312	-58.837044
514.105225	-58.389957
514.778137	-58.442089
515.451050	-59.236454
516.123962	-58.985691
516.796875	-58.823715
517.469788	-57.973122
518.142700	-58.701691
518.815613	-58.722061
519.488525	-58.447475
520.161438	-59.163685
520.834351	-59.638565
521.507263	-59.525475
522.180176	-59.582253
522.853088	-59.288368
523.526001	-59.323822
524.198914	-58.791397
524.871826	-58.387596
525.544739	-57.815483
526.217651	-58.213600
526.890564	-60.106468
527.563477	-59.235130
528.236389	-59.009342
528.909302	-59.742168
529.582214	-59.402596
530.255127	-59.167336
530.928040	-59.295258
531.600952	-59.304523
532.273865	-59.693680
532.946777	-58.700302
533.619690	-59.268730
534.292603	-59.510448
534.965515	-58.887886
535.638428	-59.702423
536.311340	-59.459877
536.984253	-59.257931
537.657166	-59.345100
538.330078	-59.855389
539.002991	-60.483894
539.675903	-60.485035
540.348816	-60.675827
541.021729	-61.482769
541.694641	-61.261978
542.367554	-59.606796
543.040466	-59.879654
543.713379	-60.462421
544.386292	-61.336304
545.059204	-60.588551
545.732117	-59.766953
546.405029	-60.816357
547.077942	-60.300144
547.750854	-61.040733
548.423767	-60.705067
549.096680	-60.059013
549.769592	-59.635666
550.442505	-59.878384
551.115417	-60.184315
551.788330	-59.661385
552.461243	-60.044418
553.134155	-61.045700
553.807068	-61.108982
554.479980	-62.097672
555.152893	-63.053555
555.825806	-61.234062
556.498718	-60.071342
557.171631	-60.289639
557.844543	-60.392559
558.517456	-59.903030
559.190369	-60.022614
559.863281	-61.484520
560.536194	-61.468391
561.209106	-59.822296
561.882019	-58.773518
562.554932	-60.771282
563.227844	-61.115982
563.900757	-60.597752
564.573669	-60.322884
565.246582	-60.767082
565.919495	-60.912319
566.592407	-61.367859
567.265320	-62.569153
567.938232	-62.791637
568.611145	-61.477825
569.284058	-61.074211
569.956970	-61.907394
570.629883	-62.601437
571.302795	-61.865814
571.975708	-62.802818
572.648621	-60.899117
573.321533	-60.070080
573.994446	-60.383427
574.667358	-60.302101
575.340271	-60.826130
576.013184	-61.224281
576.686096	-60.757317
577.359009	-61.116646
578.031921	-61.505272
578.704834	-61.125996
579.377747	-61.145599
580.050659	-61.085556
580.723572	-61.543274
581.396484	-62.834660
582.069397	-61.238899
582.742310	-59.773567
583.415222	-60.289745
584.088135	-61.495327
584.761047	-61.428280
585.433960	-62.526314
586.106873	-62.707245
586.779785	-61.923378
587.452698	-61.075954
588.125610	-60.685993
588.798523	-61.192101
589.471436	-62.203098
590.144348	-60.842289
590.817261	-60.672470
591.490173	-62.076763
592.163086	-62.406864
592.835999	-63.090515
593.508911	-62.102661
594.181824	-60.788929
594.854736	-60.976231
595.527649	-60.805588
596.200562	-61.437462
596.873474	-62.664238
597.546387	-63.563885
598.219299	-63.323437
598.892212	-63.381901
599.565125	-62.085484
600.238037	-62.036930
600.910950	-62.031429
601.583862	-61.594170
602.256775	-62.185509
602.929688	-62.934216
603.602600	-62.605839
604.275513	-61.909534
604.948425	-61.666142
605.621338	-62.809273
606.294250	-63.644955
606.967163	-63.565758
607.640076	-63.465302
608.312988	-62.826714
608.985901	-61.433094
609.658813	-61.898575
610.331726	-63.151775
611.004639	-62.655476
611.677551	-61.624512
612.350464	-62.797417
613.023376	-63.031464
613.696289	-62.680931
614.369202	-62.885113
615.042114	-63.363438
615.715027	-62.088020
616.387939	-62.061562
617.060852	-62.490055
617.733765	-62.837204
618.406677	-62.734856
619.079590	-61.389332
619.752502	-62.089687
620.425415	-62.032150
621.098328	-63.243458
621.771240	-63.676807
622.444153	-62.816666
623.117065	-62.111763
623.789978	-63.183277
624.462891	-62.581173
625.135803	-61.673866
625.808716	-62.032101
626.481628	-63.940350
627.154541	-63.098713
627.827454	-62.264233
628.500366	-62.140602
629.173279	-62.152958
629.846191	-61.701328
630.519104	-62.210957
631.192017	-63.272335
631.864929	-61.624020
632.537842	-62.086926
633.210754	-61.735504
633.883667	-62.418274
634.556580	-62.794632
635.229492	-62.725868
635.902405	-63.298332
636.575317	-62.852833
637.248230	-62.033546
637.921143	-62.160488
638.594055	-61.850220
639.266968	-62.458687
639.939880	-62.103386
640.612793	-62.101036
641.285706	-60.968887
641.958618	-61.467075
642.631531	-61.416168
643.304443	-62.170319
643.977356	-62.349178
644.650269	-61.970329
645.323181	-62.635872
645.996094	-62.003338
646.669006	-62.210247
647.341919	-61.348946
648.014832	-61.321697
648.687744	-61.854313
649.360657	-62.024502
650.033569	-61.843174
650.706482	-61.933159
651.379395	-61.260853
652.052307	-61.199608
652.725220	-62.106064
653.398132	-61.851387
654.071045	-62.691662
654.743958	-61.195103
655.416870	-60.243645
656.089783	-60.633816
656.762695	-60.270969
657.435608	-59.893276
658.108521	-59.994503
658.781433	-59.908203
659.454346	-59.719372
660.127258	-59.809078
660.800171	-60.441643
661.473083	-60.606632
662.145996	-60.291687
662.818909	-60.254898
663.491821	-59.378616
664.164734	-58.943237
664.837646	-59.790661
665.510559	-59.412289
666.183472	-59.052799
666.856384	-59.506649
667.529297	-58.770771
668.202209	-59.225143
668.875122	-59.515591
669.548035	-59.350910
670.220947	-59.294250
670.893860	-59.159248
671.566772	-58.709206
